playername,year,realERA,adjustedERA,diff
Gerrit Cole,2018,2.88,2.39,0.49
Jacob deGrom,2018,1.70,1.22,0.48
Adam Conley,2017,6.17,3.61,2.56
Robert Gsellman,2017,5.29,2.99,2.30
Adam Wainwright,2017,5.12,3.03,2.09
Derek Holland,2017,5.99,4.05,1.94
Mike Foltynewicz,2017,4.74,2.82,1.92
Nick Pivetta,2017,6.02,4.10,1.92
Matt Cain,2017,5.05,3.14,1.91
Jameson Taillon,2017,4.44,2.56,1.88
Dinelson Lamet,2017,4.57,2.71,1.86
Erasmo Ramirez,2017,4.74,2.93,1.81
Miguel Gonzalez,2017,4.62,2.83,1.79
Mike Pelfrey,2017,6.01,4.22,1.79
Lance McCullers,2017,4.25,2.47,1.78
Matt Garza,2017,5.06,3.29,1.77
Scott Feldman,2017,4.77,3.01,1.76
Jharel Cotton,2017,5.58,3.84,1.74
Ubaldo Jimenez,2017,7.20,5.48,1.72
Kendall Graveman,2017,4.19,2.48,1.71
Jesse Chavez,2017,5.24,3.59,1.65
Yovani Gallardo,2017,6.28,4.69,1.59
Mike Clevinger,2017,2.84,1.25,1.59
Parker Bridwell,2017,3.76,2.18,1.58
Kevin Gausman,2017,4.68,3.12,1.56
Ty Blach,2017,4.81,3.27,1.54
Chad Kuhl,2017,4.35,2.82,1.53
Bartolo Colon,2017,6.48,4.95,1.53
Julio Teheran,2017,4.49,2.99,1.50
Matt Moore,2017,5.59,4.12,1.47
Michael Fiers,2017,5.14,3.67,1.47
Kenta Maeda,2017,4.35,2.93,1.42
Wade Miley,2017,5.61,4.20,1.41
Jon Gray,2017,3.67,2.26,1.41
James Shields,2017,5.23,3.83,1.40
Tim Adleman,2017,5.47,4.08,1.39
Patrick Corbin,2017,4.09,2.70,1.39
Blake Snell,2017,4.04,2.65,1.39
Cole Hamels,2017,4.20,2.81,1.39
Hyun-Jin Ryu,2017,3.89,2.51,1.38
Danny Duffy,2017,3.81,2.43,1.38
Rich Hill,2017,3.32,1.95,1.37
Jose Urena,2017,3.97,2.60,1.37
Lance Lynn,2017,3.43,2.06,1.37
Brad Peacock,2017,3.22,1.85,1.37
Masahiro Tanaka,2017,4.74,3.37,1.37
Antonio Senzatela,2017,5.03,3.67,1.36
Tyler Chatwood,2017,4.75,3.41,1.34
Jimmy Nelson,2017,3.49,2.15,1.34
Trevor Williams,2017,3.96,2.62,1.34
Clayton Richard,2017,4.79,3.45,1.34
Kyle Gibson,2017,5.07,3.74,1.33
Matt Boyd,2017,5.25,3.93,1.32
Dallas Keuchel,2017,2.90,1.59,1.31
Tanner Roark,2017,4.57,3.26,1.31
Jhoulys Chacin,2017,3.89,2.59,1.30
Aaron Nola,2017,3.54,2.24,1.30
Jason Vargas,2017,4.16,2.88,1.28
Josh Tomlin,2017,4.98,3.71,1.27
Jeremy Hellickson,2017,5.43,4.16,1.27
J.C. Ramirez,2017,4.11,2.84,1.27
Yu Darvish,2017,3.86,2.60,1.26
Luis Perdomo,2017,4.67,3.42,1.25
Jose Berrios,2017,3.93,2.69,1.24
CC Sabathia,2017,3.69,2.46,1.23
Madison Bumgarner,2017,3.32,2.09,1.23
Jose Quintana,2017,4.15,2.92,1.23
Ariel Miranda,2017,4.90,3.68,1.22
James Paxton,2017,2.98,1.76,1.22
Alex Cobb,2017,3.66,2.45,1.21
Jake Odorizzi,2017,4.14,2.93,1.21
Marco Estrada,2017,4.98,3.79,1.19
Alex Wood,2017,2.82,1.63,1.19
Ian Kennedy,2017,5.38,4.19,1.19
Jon Lester,2017,4.33,3.15,1.18
Sean Manaea,2017,4.37,3.19,1.18
J.A. Happ,2017,3.53,2.36,1.17
Michael Wacha,2017,4.13,2.96,1.17
Eduardo Rodriguez,2017,4.22,3.05,1.17
Jerad Eickhoff,2017,4.71,3.54,1.17
John Lackey,2017,4.56,3.41,1.15
Sonny Gray,2017,3.55,2.41,1.14
Jordan Zimmermann,2017,6.08,4.95,1.13
R.A. Dickey,2017,4.26,3.13,1.13
Dylan Bundy,2017,4.24,3.11,1.13
German Marquez,2017,4.39,3.26,1.13
Jaime Garcia,2017,4.41,3.29,1.12
Jacob deGrom,2017,3.53,2.42,1.11
Ricky Nolasco,2017,4.92,3.82,1.10
Carlos Carrasco,2017,3.29,2.20,1.09
Clayton Kershaw,2017,2.31,1.24,1.07
Trevor Bauer,2017,4.20,3.14,1.06
Zach Davies,2017,3.90,2.85,1.05
Drew Pomeranz,2017,3.32,2.28,1.04
Gio Gonzalez,2017,2.96,1.92,1.04
Chase Anderson,2017,2.74,1.71,1.03
Jason Hammel,2017,5.29,4.26,1.03
Dan Straily,2017,4.26,3.24,1.02
Justin Verlander,2017,3.36,2.34,1.02
Michael Fulmer,2017,3.83,2.82,1.01
Mike Leake,2017,3.92,2.91,1.01
Robbie Ray,2017,2.89,1.89,1.00
Zack Godley,2017,3.40,2.41,0.99
Jeff Samardzija,2017,4.42,3.44,0.98
Martin Perez,2017,4.82,3.84,0.98
Zack Greinke,2017,3.20,2.22,0.98
Ervin Santana,2017,3.28,2.30,0.98
Gerrit Cole,2017,4.26,3.28,0.98
Marcus Stroman,2017,3.09,2.12,0.97
Luis Severino,2017,2.98,2.03,0.95
Johnny Cueto,2017,4.52,3.57,0.95
Andrew Cashner,2017,3.40,2.47,0.93
Rick Porcello,2017,4.65,3.73,0.92
Chris Sale,2017,2.90,1.98,0.92
Kyle Hendricks,2017,3.03,2.12,0.91
Stephen Strasburg,2017,2.52,1.61,0.91
Ivan Nova,2017,4.14,3.26,0.88
Jordan Montgomery,2017,3.88,3.01,0.87
Jake Arrieta,2017,3.53,2.68,0.85
Max Scherzer,2017,2.51,1.67,0.84
Carlos Martinez,2017,3.64,2.81,0.83
Corey Kluber,2017,2.25,1.43,0.82
Kyle Freeland,2017,4.15,3.35,0.80
Charlie Morton,2017,3.62,2.86,0.76
Chris Archer,2017,4.07,3.32,0.75
Taijuan Walker,2017,3.49,2.77,0.72
Jordan Zimmermann,2016,4.93,2.45,2.48
Jeff Locke,2016,5.86,3.40,2.46
Zack Greinke,2016,4.37,2.29,2.08
Aaron Nola,2016,4.78,2.72,2.06
Jorge de la Rosa,2016,5.79,3.78,2.01
Adam Morgan,2016,6.16,4.24,1.92
Derek Holland,2016,5.04,3.13,1.91
Jhoulys Chacin,2016,5.07,3.24,1.83
Eduardo Rodriguez,2016,4.71,2.91,1.80
Matt Andriese,2016,4.80,3.02,1.78
Colby Lewis,2016,3.71,1.94,1.77
Andrew Cashner,2016,5.26,3.50,1.76
Yovani Gallardo,2016,5.42,3.67,1.75
James Shields,2016,5.85,4.11,1.74
Mike Pelfrey,2016,5.19,3.49,1.70
Nathan Eovaldi,2016,5.08,3.38,1.70
Jake Peavy,2016,5.47,3.79,1.68
Shelby Miller,2016,6.15,4.48,1.67
Sonny Gray,2016,5.69,4.06,1.63
Stephen Strasburg,2016,3.60,2.02,1.58
Anibal Sanchez,2016,6.04,4.46,1.58
Matt Garza,2016,4.51,2.95,1.56
Jon Niese,2016,5.48,3.92,1.56
Wade Miley,2016,5.37,3.82,1.55
Jason Hammel,2016,3.83,2.30,1.53
Steven Matz,2016,3.40,1.89,1.51
Vincent Velasquez,2016,4.12,2.63,1.49
Jon Gray,2016,4.61,3.14,1.47
Tyler Duffey,2016,6.43,4.97,1.46
Patrick Corbin,2016,5.58,4.13,1.45
Edinson Volquez,2016,5.37,3.92,1.45
Tyler Chatwood,2016,3.87,2.43,1.44
Gerrit Cole,2016,3.88,2.44,1.44
Drew Smyly,2016,4.88,3.45,1.43
Colin Rea,2016,4.78,3.35,1.43
Taijuan Walker,2016,4.22,2.79,1.43
Miguel Gonzalez,2016,3.77,2.36,1.41
Michael Wacha,2016,4.62,3.22,1.40
Jacob deGrom,2016,3.04,1.65,1.39
Clay Buchholz,2016,5.01,3.64,1.37
Jered Weaver,2016,5.06,3.71,1.35
Chase Anderson,2016,4.33,2.98,1.35
Ubaldo Jimenez,2016,5.18,3.83,1.35
A.J. Griffin,2016,5.07,3.74,1.33
Felix Hernandez,2016,3.82,2.49,1.33
Danny Salazar,2016,3.87,2.54,1.33
Adam Conley,2016,3.85,2.53,1.32
Mike Foltynewicz,2016,4.31,2.99,1.32
Yu Darvish,2016,3.41,2.09,1.32
Sean Manaea,2016,3.87,2.56,1.31
Matt Shoemaker,2016,3.88,2.58,1.30
Kyle Gibson,2016,5.07,3.80,1.27
Josh Tomlin,2016,4.42,3.16,1.26
Matt Wisler,2016,5.03,3.78,1.25
Dallas Keuchel,2016,4.55,3.30,1.25
Joe Ross,2016,3.43,2.19,1.24
Michael Fiers,2016,4.48,3.25,1.23
Tyler Anderson,2016,3.54,2.31,1.23
Kevin Gausman,2016,3.61,2.38,1.23
Jameson Taillon,2016,3.38,2.17,1.21
Doug Fister,2016,4.64,3.43,1.21
Steven Wright,2016,3.33,2.12,1.21
Wily Peralta,2016,4.86,3.67,1.19
Francisco Liriano,2016,4.64,3.45,1.19
Gio Gonzalez,2016,4.57,3.38,1.19
Adam Wainwright,2016,4.62,3.43,1.19
Collin McHugh,2016,4.34,3.15,1.19
Luis Perdomo,2016,4.85,3.67,1.18
Kendall Graveman,2016,4.11,2.94,1.17
Carlos Rodon,2016,4.04,2.88,1.16
Hector Santiago,2016,4.70,3.56,1.14
Zach Davies,2016,3.97,2.84,1.13
James Paxton,2016,3.79,2.66,1.13
Kenta Maeda,2016,3.48,2.35,1.13
Chris Tillman,2016,3.77,2.65,1.12
Junior Guerra,2016,2.81,1.70,1.11
Jerad Eickhoff,2016,3.65,2.54,1.11
Bartolo Colon,2016,3.45,2.34,1.11
Ricky Nolasco,2016,4.42,3.32,1.10
Dan Straily,2016,3.79,2.69,1.10
Archie Bradley,2016,5.02,3.92,1.10
Wei-Yin Chen,2016,4.96,3.87,1.09
Tom Koehler,2016,4.33,3.24,1.09
Jon Lester,2016,2.44,1.35,1.09
Drew Pomeranz,2016,3.35,2.27,1.08
Jake Odorizzi,2016,3.69,2.61,1.08
Jose Fernandez,2016,2.86,1.78,1.08
Aaron Sanchez,2016,3.00,1.92,1.08
Jimmy Nelson,2016,4.62,3.55,1.07
Trevor Bauer,2016,4.35,3.28,1.07
Michael Fulmer,2016,3.06,1.99,1.07
R.A. Dickey,2016,4.46,3.40,1.06
Martin Perez,2016,4.39,3.33,1.06
Christian Friedrich,2016,4.84,3.78,1.06
Jeremy Hellickson,2016,3.71,2.65,1.06
Marcus Stroman,2016,4.37,3.32,1.05
Brandon Finnegan,2016,3.98,2.93,1.05
John Lackey,2016,3.35,2.30,1.05
Cole Hamels,2016,3.32,2.28,1.04
Ian Kennedy,2016,3.68,2.64,1.04
Anthony DeSclafani,2016,3.28,2.24,1.04
Jake Arrieta,2016,3.10,2.07,1.03
Michael Pineda,2016,4.82,3.79,1.03
Matt Moore,2016,4.08,3.06,1.02
Danny Duffy,2016,3.56,2.56,1.00
Jaime Garcia,2016,4.73,3.75,0.98
Julio Teheran,2016,3.21,2.23,0.98
Chad Bettis,2016,4.79,3.82,0.97
J.A. Happ,2016,3.18,2.21,0.97
Ivan Nova,2016,4.07,3.10,0.97
Chris Sale,2016,3.34,2.39,0.95
Mike Leake,2016,4.69,3.74,0.95
Jose Quintana,2016,3.20,2.26,0.94
Scott Kazmir,2016,4.56,3.62,0.94
CC Sabathia,2016,3.91,2.98,0.93
Tanner Roark,2016,2.86,1.94,0.92
David Price,2016,3.99,3.07,0.92
Yordano Ventura,2016,4.45,3.53,0.92
Ervin Santana,2016,3.38,2.47,0.91
Justin Verlander,2016,3.04,2.14,0.90
Carlos Carrasco,2016,3.32,2.42,0.90
Jeff Samardzija,2016,3.81,2.93,0.88
Corey Kluber,2016,3.14,2.26,0.88
Chris Archer,2016,4.02,3.15,0.87
Johnny Cueto,2016,2.79,1.92,0.87
Marco Estrada,2016,3.48,2.62,0.86
Masahiro Tanaka,2016,3.07,2.22,0.85
Hisashi Iwakuma,2016,4.12,3.28,0.84
Clayton Kershaw,2016,1.69,0.88,0.81
Carlos Martinez,2016,3.04,2.23,0.81
Noah Syndergaard,2016,2.61,1.80,0.81
Max Scherzer,2016,2.96,2.17,0.79
Robbie Ray,2016,4.90,4.12,0.78
Rich Hill,2016,2.12,1.37,0.75
Kyle Hendricks,2016,2.15,1.51,0.64
Madison Bumgarner,2016,2.74,2.11,0.63
Rick Porcello,2016,3.15,2.55,0.60
Williams Perez,2015,4.61,2.28,2.33
Eduardo Rodriguez,2015,3.85,1.68,2.17
Odrisamer Despaigne,2015,5.44,3.28,2.16
Ervin Santana,2015,4.00,1.85,2.15
Chris Rusin,2015,5.62,3.53,2.09
Matt Wisler,2015,4.79,2.74,2.05
Jeremy Guthrie,2015,6.10,4.10,2.00
Kevin Gausman,2015,4.22,2.26,1.96
Kendall Graveman,2015,4.05,2.12,1.93
David Phelps,2015,4.39,2.52,1.87
Michael Lorenzen,2015,5.45,3.60,1.85
Nick Martinez,2015,4.09,2.27,1.82
Matt Garza,2015,5.83,4.01,1.82
Carlos Rodon,2015,3.79,1.98,1.81
Jerome Williams,2015,6.13,4.32,1.81
Mat Latos,2015,4.92,3.14,1.78
Clay Buchholz,2015,3.26,1.49,1.77
Wily Peralta,2015,4.72,3.01,1.71
Charlie Morton,2015,4.81,3.11,1.70
Ryan Vogelsong,2015,4.50,2.84,1.66
Mike Pelfrey,2015,4.26,2.65,1.61
Chad Bettis,2015,4.23,2.63,1.60
Roenis Elias,2015,4.18,2.58,1.60
C.J. Wilson,2015,3.89,2.29,1.60
Andrew Heaney,2015,3.49,1.90,1.59
Justin Verlander,2015,3.38,1.80,1.58
Matt Shoemaker,2015,4.42,2.85,1.57
Felix Hernandez,2015,3.53,2.00,1.53
Taylor Jungmann,2015,3.77,2.28,1.49
Scott Feldman,2015,3.90,2.41,1.49
Tom Koehler,2015,4.15,2.68,1.47
Nathan Karns,2015,3.69,2.22,1.47
Chase Anderson,2015,4.30,2.85,1.45
Ubaldo Jimenez,2015,4.11,2.67,1.44
Jorge de la Rosa,2015,4.17,2.74,1.43
Drew Hutchison,2015,5.47,4.06,1.41
Anibal Sanchez,2015,4.99,3.60,1.39
Jeff Samardzija,2015,4.96,3.57,1.39
Ian Kennedy,2015,4.28,2.90,1.38
Hisashi Iwakuma,2015,3.54,2.16,1.38
Rick Porcello,2015,4.92,3.57,1.35
Taijuan Walker,2015,4.56,3.21,1.35
Mike Bolsinger,2015,3.62,2.28,1.34
Kyle Lohse,2015,6.31,4.97,1.34
Julio Teheran,2015,4.04,2.72,1.32
Chris Tillman,2015,4.99,3.67,1.32
Jon Niese,2015,4.16,2.85,1.31
Bartolo Colon,2015,4.20,2.90,1.30
Tim Hudson,2015,4.52,3.25,1.27
Alfredo Simon,2015,5.05,3.78,1.27
Tom Milone,2015,3.95,2.68,1.27
Trevor Bauer,2015,4.58,3.32,1.26
Chris Archer,2015,3.23,1.97,1.26
Stephen Strasburg,2015,3.46,2.21,1.25
Mike Leake,2015,3.70,2.46,1.24
Colby Lewis,2015,4.66,3.42,1.24
Jered Weaver,2015,4.64,3.40,1.24
Aaron Harang,2015,4.86,3.63,1.23
Jaime Garcia,2015,2.43,1.21,1.22
Kyle Kendrick,2015,6.32,5.11,1.21
John Danks,2015,4.71,3.50,1.21
Miguel Gonzalez,2015,4.91,3.70,1.21
Chris Sale,2015,3.41,2.21,1.20
Michael Pineda,2015,4.37,3.17,1.20
Kyle Gibson,2015,3.84,2.65,1.19
Joe Kelly,2015,4.82,3.64,1.18
Jimmy Nelson,2015,4.11,2.93,1.18
Jesse Chavez,2015,4.37,3.20,1.17
Jeremy Hellickson,2015,4.62,3.45,1.17
Erasmo Ramirez,2015,3.51,2.34,1.17
Danny Duffy,2015,4.35,3.19,1.16
Jake Peavy,2015,3.58,2.42,1.16
Rubby de la Rosa,2015,4.67,3.52,1.15
Chris Heston,2015,3.95,2.80,1.15
Matt Harvey,2015,2.71,1.56,1.15
J.A. Happ,2015,3.63,2.49,1.14
Nathan Eovaldi,2015,4.20,3.07,1.13
Carlos Martinez,2015,3.04,1.91,1.13
Gio Gonzalez,2015,3.79,2.68,1.11
Jacob deGrom,2015,2.54,1.44,1.10
Noah Syndergaard,2015,3.24,2.14,1.10
Carlos Carrasco,2015,3.63,2.55,1.08
A.J. Burnett,2015,3.18,2.10,1.08
Wade Miley,2015,4.46,3.39,1.07
Francisco Liriano,2015,3.38,2.31,1.07
Robbie Ray,2015,3.52,2.46,1.06
CC Sabathia,2015,4.73,3.67,1.06
Jordan Zimmermann,2015,3.66,2.61,1.05
Yordano Ventura,2015,4.08,3.03,1.05
Cole Hamels,2015,3.65,2.62,1.03
Michael Wacha,2015,3.38,2.35,1.03
Michael Fiers,2015,3.49,2.46,1.03
Jeff Locke,2015,4.49,3.46,1.03
Andrew Cashner,2015,4.34,3.32,1.02
Collin McHugh,2015,3.89,2.87,1.02
Hector Santiago,2015,3.66,2.65,1.01
Sonny Gray,2015,2.73,1.72,1.01
Lance Lynn,2015,3.03,2.03,1.00
Phil Hughes,2015,4.43,3.44,0.99
Jon Lester,2015,3.34,2.36,0.98
Danny Salazar,2015,3.45,2.48,0.97
Scott Kazmir,2015,3.10,2.14,0.96
Alex Wood,2015,3.84,2.88,0.96
Anthony DeSclafani,2015,4.05,3.10,0.95
Brett Anderson,2015,3.69,2.74,0.95
Jake Odorizzi,2015,3.35,2.40,0.95
Lance McCullers,2015,3.22,2.27,0.95
Jose Quintana,2015,3.36,2.43,0.93
Masahiro Tanaka,2015,3.51,2.58,0.93
R.A. Dickey,2015,3.91,2.99,0.92
Johnny Cueto,2015,3.44,2.52,0.92
Jason Hammel,2015,3.74,2.85,0.89
Kyle Hendricks,2015,3.95,3.06,0.89
Mark Buehrle,2015,3.81,2.93,0.88
Yovani Gallardo,2015,3.42,2.56,0.86
David Price,2015,2.45,1.62,0.83
Garrett Richards,2015,3.65,2.82,0.83
Dallas Keuchel,2015,2.48,1.65,0.83
Jake Arrieta,2015,1.77,0.95,0.82
Shelby Miller,2015,3.02,2.22,0.80
Max Scherzer,2015,2.79,2.00,0.79
Madison Bumgarner,2015,2.93,2.14,0.79
Dan Haren,2015,3.60,2.81,0.79
James Shields,2015,3.91,3.14,0.77
John Lackey,2015,2.77,2.01,0.76
Wei-Yin Chen,2015,3.34,2.58,0.76
Marco Estrada,2015,3.28,2.53,0.75
Corey Kluber,2015,3.49,2.77,0.72
Edinson Volquez,2015,3.58,2.89,0.69
Zack Greinke,2015,1.66,1.03,0.63
Gerrit Cole,2015,2.60,1.97,0.63
Clayton Kershaw,2015,2.13,1.51,0.62
Tyson Ross,2015,3.26,2.72,0.54
Edwin Jackson,2014,6.38,4.37,2.01
Scott Carroll,2014,5.40,3.59,1.81
Nick Martinez,2014,4.90,3.13,1.77
Mike Minor,2014,4.77,3.07,1.70
Chase Anderson,2014,4.01,2.34,1.67
Franklin Morales,2014,5.46,3.84,1.62
Marcus Stroman,2014,3.29,1.68,1.61
Danny Salazar,2014,4.25,2.65,1.60
Mat Latos,2014,3.25,1.73,1.52
Tyler Matzek,2014,4.00,2.51,1.49
Tim Lincecum,2014,4.67,3.19,1.48
Clay Buchholz,2014,5.34,3.87,1.47
Justin Masterson,2014,6.03,4.58,1.45
Tyler Skaggs,2014,4.30,2.87,1.43
Ubaldo Jimenez,2014,4.73,3.31,1.42
TJ House,2014,3.39,1.98,1.41
Travis Wood,2014,5.03,3.62,1.41
Kevin Correia,2014,5.09,3.69,1.40
Kyle Gibson,2014,4.47,3.07,1.40
Colby Lewis,2014,5.18,3.81,1.37
Brad Peacock,2014,4.50,3.14,1.36
John Danks,2014,4.74,3.38,1.36
Josh Beckett,2014,2.88,1.54,1.34
Wade Miley,2014,4.34,3.01,1.33
Hyun-Jin Ryu,2014,3.38,2.06,1.32
Nick Tepesch,2014,4.30,2.98,1.32
Tom Milone,2014,4.23,2.92,1.31
Jeff Locke,2014,3.91,2.60,1.31
Jake Odorizzi,2014,4.13,2.83,1.30
Marco Estrada,2014,4.96,3.66,1.30
Hector Santiago,2014,4.05,2.76,1.29
Scott Feldman,2014,3.74,2.45,1.29
Charlie Morton,2014,3.72,2.44,1.28
John Lackey,2014,3.82,2.54,1.28
Aaron Harang,2014,3.57,2.30,1.27
Brett Oberholtzer,2014,4.39,3.14,1.25
Masahiro Tanaka,2014,2.77,1.53,1.24
Ricky Nolasco,2014,5.38,4.15,1.23
Matt Shoemaker,2014,2.89,1.66,1.23
Jordan Lyles,2014,4.33,3.10,1.23
Jake Arrieta,2014,2.53,1.31,1.22
Vidal Nuno,2014,4.29,3.08,1.21
Alex Cobb,2014,2.87,1.66,1.21
Scott Kazmir,2014,3.55,2.34,1.21
Hisashi Iwakuma,2014,3.52,2.31,1.21
Josh Collmenter,2014,3.54,2.35,1.19
Jesse Chavez,2014,3.44,2.26,1.18
Kevin Gausman,2014,3.57,2.39,1.18
Vance Worley,2014,2.73,1.56,1.17
Wily Peralta,2014,3.53,2.36,1.17
Edinson Volquez,2014,3.07,1.90,1.17
Gio Gonzalez,2014,3.57,2.41,1.16
Kyle Lohse,2014,3.54,2.39,1.15
Anibal Sanchez,2014,3.46,2.32,1.14
Tim Hudson,2014,3.57,2.44,1.13
Yu Darvish,2014,3.06,1.93,1.13
Bartolo Colon,2014,4.09,2.96,1.13
Jason Hammel,2014,3.53,2.40,1.13
Jason Vargas,2014,3.71,2.60,1.11
Chris Archer,2014,3.33,2.22,1.11
Jeremy Guthrie,2014,4.13,3.02,1.11
Matt Garza,2014,3.64,2.53,1.11
Nathan Eovaldi,2014,4.37,3.27,1.10
Adam Wainwright,2014,2.38,1.29,1.09
C.J. Wilson,2014,4.51,3.42,1.09
Chris Tillman,2014,3.34,2.25,1.09
Drew Smyly,2014,3.39,2.30,1.09
Dan Haren,2014,4.02,2.94,1.08
Roenis Elias,2014,3.85,2.77,1.08
Dillon Gee,2014,4.00,2.93,1.07
Jarred Cosart,2014,3.69,2.63,1.06
Homer Bailey,2014,3.71,2.66,1.05
Jacob deGrom,2014,2.69,1.65,1.04
Eric Stults,2014,4.30,3.28,1.02
Chris Young,2014,3.70,2.68,1.02
Yovani Gallardo,2014,3.51,2.49,1.02
Phil Hughes,2014,3.52,2.51,1.01
Francisco Liriano,2014,3.38,2.37,1.01
J.A. Happ,2014,4.12,3.13,0.99
Max Scherzer,2014,3.15,2.16,0.99
Drew Hutchison,2014,4.48,3.50,0.98
Andrew Cashner,2014,2.55,1.57,0.98
Stephen Strasburg,2014,3.14,2.16,0.98
Zack Wheeler,2014,3.54,2.58,0.96
Jeff Samardzija,2014,2.99,2.03,0.96
Ryan Vogelsong,2014,4.00,3.05,0.95
David Buchanan,2014,3.75,2.80,0.95
A.J. Burnett,2014,4.59,3.65,0.94
Danny Duffy,2014,2.55,1.61,0.94
Tom Koehler,2014,3.81,2.87,0.94
Rick Porcello,2014,3.42,2.48,0.94
Shelby Miller,2014,3.76,2.83,0.93
Alfredo Simon,2014,3.44,2.51,0.93
Michael Wacha,2014,3.20,2.28,0.92
Collin McHugh,2014,2.73,1.82,0.91
Bud Norris,2014,3.65,2.74,0.91
Alex Wood,2014,2.59,1.69,0.90
Hector Noesi,2014,4.43,3.53,0.90
Roberto Hernandez,2014,4.15,3.25,0.90
Yordano Ventura,2014,3.23,2.34,0.89
Garrett Richards,2014,2.61,1.72,0.89
Gerrit Cole,2014,3.65,2.76,0.89
Jorge de la Rosa,2014,4.10,3.21,0.89
Chris Sale,2014,2.17,1.29,0.88
Brandon McCarthy,2014,4.05,3.17,0.88
Justin Verlander,2014,4.54,3.67,0.87
Miguel Gonzalez,2014,3.21,2.34,0.87
Jake Peavy,2014,3.73,2.87,0.86
Mark Buehrle,2014,3.39,2.53,0.86
Henderson Alvarez,2014,2.65,1.79,0.86
Tanner Roark,2014,2.85,2.00,0.85
Jon Lester,2014,2.46,1.61,0.85
Lance Lynn,2014,2.74,1.89,0.85
Clayton Kershaw,2014,1.77,0.93,0.84
Madison Bumgarner,2014,2.98,2.14,0.84
David Price,2014,3.26,2.42,0.84
Doug Fister,2014,2.41,1.58,0.83
Julio Teheran,2014,2.89,2.06,0.83
Ervin Santana,2014,3.95,3.13,0.82
Jose Quintana,2014,3.32,2.50,0.82
Sonny Gray,2014,3.08,2.27,0.81
Tyson Ross,2014,2.81,2.00,0.81
Mike Leake,2014,3.70,2.89,0.81
Kyle Kendrick,2014,4.61,3.82,0.79
Jordan Zimmermann,2014,2.66,1.87,0.79
James Shields,2014,3.21,2.43,0.78
Trevor Bauer,2014,4.18,3.41,0.77
Wei-Yin Chen,2014,3.54,2.80,0.74
R.A. Dickey,2014,3.71,2.99,0.72
Zack Greinke,2014,2.71,2.00,0.71
Dallas Keuchel,2014,2.93,2.24,0.69
Cole Hamels,2014,2.46,1.78,0.68
Jered Weaver,2014,3.59,2.91,0.68
Johnny Cueto,2014,2.25,1.58,0.67
Jon Niese,2014,3.40,2.78,0.62
Hiroki Kuroda,2014,3.71,3.09,0.62
Corey Kluber,2014,2.44,1.82,0.62
Ian Kennedy,2014,3.63,3.04,0.59
Felix Hernandez,2014,2.14,1.62,0.52
Esmil Rogers,2013,4.89,2.65,2.24
Lucas Harrell,2013,5.98,3.77,2.21
Chris Capuano,2013,4.46,2.30,2.16
Jordan Lyles,2013,5.57,3.53,2.04
Dylan Axelrod,2013,5.76,3.76,2.00
Wade Davis,2013,5.67,3.78,1.89
Nathan Eovaldi,2013,3.39,1.51,1.88
Garrett Richards,2013,4.18,2.35,1.83
Barry Zito,2013,5.55,3.81,1.74
Francisco Liriano,2013,3.02,1.31,1.71
Rick Porcello,2013,4.43,2.75,1.68
Ryan Vogelsong,2013,5.73,4.06,1.67
Aaron Harang,2013,5.40,3.74,1.66
Juan Nicasio,2013,5.14,3.49,1.65
Tom Koehler,2013,4.51,2.92,1.59
Trevor Cahill,2013,4.10,2.51,1.59
Jason Marquis,2013,4.05,2.57,1.48
Matt Moore,2013,3.29,1.81,1.48
Jake Westbrook,2013,3.90,2.43,1.47
Henderson Alvarez,2013,3.59,2.13,1.46
Edinson Volquez,2013,5.74,4.28,1.46
Tyler Chatwood,2013,3.15,1.70,1.45
Erik Bedard,2013,4.77,3.33,1.44
Jeremy Hefner,2013,4.23,2.83,1.40
Brandon McCarthy,2013,4.53,3.13,1.40
Dallas Keuchel,2013,4.90,3.50,1.40
Matt Cain,2013,4.00,2.61,1.39
Joe Blanton,2013,5.66,4.27,1.39
Bud Norris,2013,4.14,2.76,1.38
Marco Estrada,2013,3.87,2.49,1.38
Gio Gonzalez,2013,3.36,1.99,1.37
Jake Peavy,2013,4.17,2.80,1.37
Tim Hudson,2013,3.97,2.61,1.36
Jerome Williams,2013,5.06,3.71,1.35
Samuel Deduno,2013,3.83,2.49,1.34
Dan Straily,2013,3.96,2.62,1.34
Paul Maholm,2013,4.41,3.08,1.33
Tim Lincecum,2013,4.37,3.04,1.33
Charlie Morton,2013,3.26,1.94,1.32
Jon Niese,2013,3.71,2.39,1.32
Dan Haren,2013,4.70,3.40,1.30
Corey Kluber,2013,3.92,2.63,1.29
Jonathan Pettibone,2013,4.04,2.75,1.29
Randall Delgado,2013,4.17,2.91,1.26
Joe Saunders,2013,5.26,4.01,1.25
Scott Diamond,2013,5.43,4.18,1.25
Jason Hammel,2013,5.14,3.90,1.24
Jarrod Parker,2013,3.97,2.73,1.24
Kyle Kendrick,2013,4.70,3.47,1.23
Jason Vargas,2013,4.02,2.79,1.23
Phil Hughes,2013,4.95,3.72,1.23
Jered Weaver,2013,3.27,2.06,1.21
Mike Pelfrey,2013,5.19,3.99,1.20
Chris Archer,2013,3.22,2.02,1.20
Martin Perez,2013,3.55,2.35,1.20
Jeff Locke,2013,3.52,2.35,1.17
